OID_,Shape_Length,Shape_Area
1141,31.158594517150728,77.258425847702469
1142,27.641585725933346,60.801744982044333
1143,19.248742295063511,29.484573653938938
1144,21.009999568674193,35.127094005272596
1145,13.671690908003198,14.874233620835247
1146,14.891318645225352,17.646413415520971
1148,36.197816513095255,104.268922231093185
1149,26.924332435403382,57.687274976895324
1151,16.413722672472446,21.438989843335499
1152,23.604954960905044,44.340081619880664
1153,30.970072301736604,76.326364056047282
1155,23.687083648243100,44.649163149600298
1156,17.081480900028655,23.218875098641441
1158,19.838421046566143,31.318744424991507
1159,33.309253818906051,88.291713178068392
1160,20.288783051615649,32.756850036331507
1161,19.247936801897204,29.482106051089250
1162,15.853161277216005,19.999626797115383
1163,17.230910910011225,23.626892752111040
1164,33.369697939992022,88.612438290965784
1165,23.381440021796376,43.504346184742865
1166,21.774475730241999,37.729890982614180
1167,24.633177396102372,48.287086800900667
1168,25.048494035067428,49.929058491070485
1169,31.145018740743723,77.191117636851885
1170,16.620043390872802,21.981354107037134
1171,19.447963507622386,30.098052667778941
1172,25.560546071588647,51.991265857721430
1173,20.080962513967513,32.089221929090151
1174,19.149649484660209,29.181781012118233
1175,29.398906133934918,68.778465031447837
1176,26.487221756426223,55.829398790167360
1177,18.066645488516695,25.974379494646612
1178,19.431472664225421,30.047031198418523
1179,16.342507652473866,21.253356642687773
1180,17.479540922140636,24.313651110979109
1181,18.673596211063387,27.748918614209057
1182,20.662170623892489,33.973635506421601
1183,22.040310904596907,38.656770493161659
1185,22.270750374828662,39.469337446659729
1186,29.131000759006419,67.530652346951172
1187,18.646799763512362,27.669336842828422
1188,16.620043390869945,21.981354107029578
1189,19.341278362052133,29.768742316968716
1190,22.095083188416666,38.849140780967517
1192,31.089752625665337,76.917412989602141
1193,17.268714242574625,23.730677754398453
1194,20.782087462172996,34.369124748867101
1195,17.764374846069721,25.112502516126646
1196,26.202798337414887,54.636828865025898
1197,26.960947209394259,57.844281116231599
1198,46.747177413743763,173.900536854687942
1199,45.199559080071026,162.576785591407202
1200,60.954855844331533,295.669653953836644
1201,24.914700971496437,49.397104665191399
1202,39.993065435615215,127.279811492251213
1203,22.943308876481272,41.889216732166865
1204,17.816827903855835,25.261021363868462
1205,18.786489978354798,28.085452557283439
1206,45.435258586131532,164.276765833227955
1207,34.134128310808180,92.718792982864201
1208,23.376676643565411,43.486622165463167
1209,20.378102587477123,33.045903054238266
1210,38.196245672216946,116.099805443049306
1211,49.712266192671564,196.660554256385922
1212,19.248742295060655,29.484573653930187
1213,23.803136687338004,45.087745184649712
1214,24.756978722447396,48.773668569297456
1215,18.437599061634845,27.051968272299259
1217,14.916292500208083,17.705651757359867
1218,23.102799733164204,42.473628376104543
1219,33.529000360151535,89.460505316185944
1220,29.932588657528463,71.298220563144781
1221,26.455256553350068,55.694728476640783
1222,78.593100459699443,491.540129558991339
1223,26.126978352301030,54.321093875872229
1224,35.937935469215205,102.777106089301725
1225,22.672481196074163,40.906115167330690
1226,21.411028319972804,36.480870076746136
1227,18.475811743167842,27.164217103299737
1228,20.001719579448359,31.836462445070858
1229,21.259922540782007,35.967768284948043
1230,23.552131151969942,44.141852792862288
1231,21.982998739706623,38.455990868019342
1232,29.931562456741652,71.293331909064747
1233,50.027858433346573,199.165430993027940
1234,23.466005930864501,43.819608003456032
1235,18.182993070341915,26.310002079543334
1236,18.986408528567726,28.686382080897456
1237,16.789988891996497,22.433185813511169
1238,20.605910078882108,33.788875341126335
1240,24.037507360557285,45.980003124260143
1241,25.586817975107454,52.098197179000508
1242,22.343822514485154,39.728766553195676
1243,26.636267673559786,56.459480414083494
1245,19.114175088097774,29.073763659411917
1246,20.594877817819867,33.752704368456868
1247,15.759936801670976,19.765102877743608
1248,16.936340646384512,22.825972851907935
1249,20.819379404426364,34.492581198438295
1250,17.370605791163747,24.011542776497905
1252,15.761109910105651,19.768045462114401
1253,17.164799463214102,23.445937546652559
1254,40.290819637602887,129.182100137560695
1255,34.086618513993010,92.460870156959203
1256,25.458595147209138,51.577347729096317
1257,18.103795956609954,26.081311628996588
1259,21.143893240785932,35.576240355899387
1260,21.948701934518450,38.336090140446714
1261,23.693871211650933,44.674755362762276
1262,23.692658045397689,44.670180633915166
1263,26.652946306436078,56.530208173395550
1264,29.125378230745547,67.504586894379557
1265,22.674169132470631,40.912206206971057
1266,20.249224143628346,32.629236475834340
1267,19.436620882707956,30.062954764873794
1268,31.085165619796705,76.894717756139272
1269,18.653608205764165,27.689546152375396
1270,18.055132449490980,25.941285497036571
1271,24.396940572880453,47.365363284489874
1272,29.237863599786959,68.027013854178051
1273,23.146780317717798,42.635495603199672
1274,20.138271977865291,32.272643446554561
1275,17.925434462527797,25.569928703456842
1277,27.122243309147098,58.538467843691521
1278,20.437265859434877,33.238064404367577
1279,17.408337728487531,24.115970455526522
1280,25.227802801991583,50.646447868482660
1281,20.980477173322214,35.028445040234210
1282,18.544052548965599,27.365250913884015
1283,19.273411863860073,29.560198109191706
1284,18.615294141499600,27.575915640955397
1285,27.307313600997606,59.340075108970176
1288,44.247395228433284,155.799319038388944
1289,21.100345341241116,35.429845830815495
1290,22.663541734704001,40.873864039451064
1291,18.230716448843616,26.448290635194343
1292,18.471673562243140,27.152050075635294
1293,21.088223483349939,35.389149606613771
1294,21.114450814893569,35.477231007745075
1295,18.055132449486692,25.941285497024253
1296,23.804321185628542,45.092232634065134
1297,15.632439864611786,19.446599469338164
1298,16.307308473902509,21.161902495470343
1299,19.723258765246303,30.956188406249922
1300,17.966036070623460,25.685893086912071
1302,31.609183477735275,79.509073127880555
1303,27.140467877299226,58.617163157436821
1304,19.025620660907574,28.804994905938656
1305,44.504066024377899,157.612086535073871
1306,27.567402909938441,60.475830812319003
1307,21.742624357280182,37.619590289785606
1308,17.169653075486536,23.459198823541744
1309,19.583067148985627,30.517683325643073
1310,19.845690731557703,31.341701808682483
1311,15.760668835577412,19.766939060424033
1312,23.044885006999110,42.260947196558099
1313,20.332860888923069,32.899334630150904
1314,18.814390425890430,28.168935801826088
1315,21.127656655922713,35.521622707871934
1316,17.110344942911897,23.297411245447371
1317,18.814390425891858,28.168935801830369
1318,17.523205552249177,24.435275884311896
1320,16.283958565136512,21.101343791984373
1321,17.904987367594220,25.511628016714923
1322,15.664046123860778,19.525314707022130
1323,21.041516397250895,35.232560449066170
1324,19.382837323176823,29.896809049021915
1325,21.811495687056084,37.858293273863204
1327,17.319440419959236,23.870298407223483
1328,16.606444496434264,21.945397543665802
1329,37.984498274623618,114.816135338728586
1330,14.827487138082580,17.495455257286785
1331,15.872221534945103,20.047746814542140
1332,17.972331524831539,25.703897358348392
1333,27.546856735184935,60.385718301329952
1335,22.173213174898493,39.124373901379172
1336,16.565598643897697,21.837574813935198
1338,34.416670628659816,94.260089369651268
1339,25.448950201952741,51.538275151731042
1340,16.866037308218285,22.636863356326966
1341,18.389884652001019,26.912134608497592
1342,20.140869969723507,32.280970821740858
1343,29.063796340575497,67.219429033967387
1344,19.872291445772792,31.425777531540124
1345,19.955555369766582,31.689674157849712
1346,19.322848594988361,29.712037730146474
1347,16.555485994279536,21.810920982514961
1348,20.492797407556754,33.418936817548300
1349,13.468967865554768,14.436395434339033
1350,71.543624752627451,407.316511650232542
1351,29.564435136655156,69.555152539487850
1352,19.098156669269191,29.025054198797502
1353,18.659471879395426,27.706957044550286
1354,16.415728233249244,21.444229340170416
1355,21.899480686538759,38.164341086047216
1356,21.858039743512858,38.020039046361667
1357,19.406190797252755,29.968894983015144
1358,25.070713988333384,50.017679660553917
1359,31.423048932967216,78.575432361940202
1360,22.273422348074217,39.478808823990029
1361,19.322848594984073,29.712037730133293
1362,17.118684805562083,23.320127860730476
1363,19.138378601424112,29.147440158490568
1364,21.887637644332802,38.123074382526852
1365,32.135688283088044,82.179850739701038
1366,36.700277262879453,107.183720145350250
1367,33.181074201950501,87.613497881185182
1368,37.141108333618718,109.774092344000792
1369,38.392626742085334,117.296698735974132
1370,71.058259407819776,401.808635525946386
1371,30.559971831071611,74.318345923105298
1372,25.356829614164784,51.165832030060059
1373,28.129781362824051,62.968427703071953
1374,21.471229373156884,36.686303861508740
1375,21.054806430318404,35.277080982445916
1376,19.632623677713962,30.672333667312468
1377,20.962815106856251,34.969493634232592
1378,22.715458335397379,41.061342468888142
1379,23.819008637908453,45.147894320773183
1380,24.676859681692047,48.458494694887847
1382,26.932158555139825,57.720815874264289
1383,42.373820597775278,142.884586739845133
1384,34.576728804891026,95.138860020638376
1385,45.893278865033167,167.605517107463271
1386,30.931718271755877,76.137432565454176
1387,28.806536288017405,66.034701536230344
1388,24.829225890796238,49.058751906596100
1389,22.516114433600862,40.343821199074398
1390,28.305126900798101,63.755895274551463
1391,26.112045929478541,54.259019055516482
1392,22.775467539318736,41.278578959133611
1393,29.976460160785525,71.507374034024991
1394,28.374158234272368,64.067253800677634
1395,59.646670785097882,283.114786673612457
1396,22.494408568683749,40.266074619563213
1397,29.046149345338740,67.137825047725272
1398,23.782339888343564,45.008993282309007
1399,19.318453703957793,29.698523540720213
1400,21.533692008004916,36.900064921351301
1401,20.821248223641614,34.498773822182613
1402,27.789106377887066,61.452463641261460
1403,24.043118640092459,46.001472635306357
1404,23.716024956473326,44.758336117619592
1405,20.422170001993248,33.188980365878010
1406,33.110623403561966,87.241846975274200
1407,31.932108992657735,81.141931589526891
1408,22.941466266510599,41.882488636460067
1409,25.198276516254694,50.527965382788658
1410,23.638539486949643,44.466343244530577
1411,19.868435743090156,31.413584000636543
1412,24.273996103970550,46.889185822857030
1413,22.587959505856503,40.601692429412076
1414,28.610456034819954,65.138791433146679
1415,18.663026887642214,27.717515525990908
1416,22.346060905631703,39.736726961372206
1417,22.546247808704031,40.451877940846011
1418,25.997601335357540,53.784445480215581
1419,34.101685913193521,92.542629674893234
1420,34.425725286059780,94.309693533711851
1421,22.364128543502769,39.801010240682039
1422,68.735644212156970,375.970829625349324
1423,53.704574430905865,229.515856512225582
1424,21.996129740052638,38.501946058185801
1425,29.481121886103857,69.163688891220403
1426,21.184544773825454,35.713170576188780
1427,31.867035155879805,80.811553374503561
1428,35.639836856755743,101.079142908991741
1429,18.883391453173036,28.375931580938222
1430,68.029132820101623,368.281586965675615
1431,69.737413673114602,387.009663733613991
1432,26.241663512406856,54.799028695804715
1433,29.310856564536930,68.367099691072497
1434,32.501632921159654,84.062150875507868
1435,38.960478335154917,120.792145853919067
1436,19.540597208154978,30.385459013523292
1437,18.821325411096112,28.189705771178787
1438,16.912013026391488,22.760444792071809
1439,15.811783409794598,19.895362175024086
1440,17.406279661026478,24.110268663543991
1441,19.154576752807849,29.196800081637335
1442,23.677869573309181,44.614433612996763
1443,17.576827833622428,24.585052134287935
1445,20.558765969659298,33.634441571559137
1446,18.864093759429490,28.317964214577923
1447,19.955555369765154,31.689674157845175
1448,42.870266723981977,146.252233471874177
1449,19.154576752810705,29.196800081646046
1450,19.367933559415238,29.850850486081441
1451,20.079705194996560,32.085203683015273
1452,21.490598090521704,36.752521508525255
1453,21.061742568014949,35.300327645473821
1454,21.325190150811370,36.188948179565777
1456,23.316491407184451,43.262990423033173
1457,19.522987556222290,30.330717978736548
1458,19.981770362176242,31.772988324131632
1460,27.390955987975900,59.704149508206505
1461,35.892950440979646,102.519966257124310
1462,33.643860558516259,90.074484353301756
1463,26.084263854342883,54.143622029221461
1464,22.995088181278582,42.078504342420509
1466,21.721985222533807,37.548203573497659
1467,17.540445213727416,24.483379309552749
1468,16.946299708925871,22.852825420936842
1469,19.099948493331571,29.030500821857419
1470,28.773196029745392,65.881934822147130
1471,18.599359170756252,27.528725053477647
1472,22.112875649895532,38.911733905810671
1473,35.533970125903608,100.479531573404913
1474,69.179782965195912,380.845235110524925
1475,44.138828443778067,155.035708891403146
1476,20.028891811835905,31.923020537993619
1477,21.237467337643377,35.891828496773151
1478,25.143846522953424,50.309913448472415
1479,35.816850807058003,102.085704862881059
1480,19.908751042572774,31.541196757497907
1481,40.147096648236349,128.262122672165361
1482,20.568751510254287,33.667122486993662
1483,21.542459635120348,36.930119393463023
1484,21.343605422937799,36.251476773215543
1485,27.299536177636707,59.306278509922855
1486,38.452382474307868,117.662112898447234
1487,36.800964010408066,107.772641254732974
1488,19.761324197872220,31.075793165545146
1489,20.214049968967785,32.515976862963434
1490,23.762410773858807,44.933591656161404
1491,33.541660773857870,89.528077914796370
1492,23.669562119896828,44.583132882256230
1493,20.373700064000062,33.031625998960216
1494,34.345552442106168,93.870936068490280
1495,41.552089289915813,137.396562407942611
1496,26.356306303357123,55.278879103137648
1497,24.999896969653875,49.735509772340166
1498,35.402585122247267,99.737869572763529
1499,27.427335434532303,59.862847605240155
1500,16.780782065436647,22.408589987463156
1501,17.258426509092086,23.702411357292412
1502,26.118875762559931,54.287406605732151
1503,35.242144665285387,98.835916807172723
1504,21.647011646374850,37.289455133755382
1505,18.860292297375480,28.306552182694833
1506,20.828491944519520,34.522782273124747
1507,22.457694772266048,40.134742954975735
1508,16.458844843993433,21.557025645026592
1509,35.985581077279598,103.049805326428427
1510,30.930800882887947,76.132916385870104
1511,32.422480422192507,83.653209744288901
1512,20.621006043042467,33.838401180154797
1513,30.791866667218056,75.450508499910669
1514,32.372599771510330,83.396013704139293
1516,36.306779675629770,104.897610524750874
1517,29.027379437448165,67.051082835547632
1518,21.993704172952317,38.493455118584990
1519,20.718874235728382,34.160360438949247
1520,27.942547113317449,62.132970858569713
1521,24.051186112095049,46.032348651061369
1522,23.273608545817577,43.104001255940602
1523,26.421192509647348,55.551394675099985
1524,59.877717435273262,285.312375011570794
1525,22.717325565723588,41.068093302084748
1526,19.621317831340797,30.637017262452058
1527,28.742647979213615,65.742117450601853
1528,21.528227168929575,36.881338236789865
1529,17.434120750172447,24.187458388683972
1530,33.738830233766578,90.583725442747522
1531,20.001254304795658,31.834981319744212
1532,28.879749419830357,66.370788523391326
1533,17.754190079061154,25.083715500420787
1534,18.860292297374766,28.306552182692684
1535,25.656407672999840,52.381970489633915
1536,42.324361393979487,142.551228384213289
1537,47.139458227145646,176.831369226820129
1538,29.162600138804567,67.677237362712745
1539,21.587840647136655,37.085876113954733
1542,73.663467731397802,431.811749369720587
1543,52.839637804359306,222.182474875086086
1544,27.099240746568750,58.439216188750095
1545,24.922613475217908,49.428485081075124
1546,25.673891769505854,52.453388398326659
1547,27.573926369375997,60.504455801659638
1548,22.729893963139215,41.113547851692047
1549,23.985667671256145,45.781894493749220
1550,37.389005977672774,111.244352955902286
1551,35.660615838874470,101.197040978138816
1552,31.977037863391971,81.370427619601770
1553,30.322760474740406,73.169082070349845
1554,28.673980422958913,65.428370571590008
1555,23.953087119778615,45.657604743258076
1556,25.237735282405332,50.686335914440811
1557,18.965024771995932,28.621801444518436
1558,22.027764204267907,38.612771398320774
1559,25.215133159706912,50.595590387509368
1560,23.515409821559849,44.004312465848173
1561,23.112253051923588,42.508394629533356
1562,30.554577504367678,74.292111471202205
1563,27.890065155354669,61.899792568675231
1564,30.364169342525244,73.369058430286216
1565,63.596590993430958,321.853183397615055
1566,33.585654548175512,89.763084827409031
1567,25.859611051257254,53.215005688132656
1568,31.237002734756825,77.647744905458055
1569,23.062426171586523,42.325307540438338
1570,24.499146334907472,47.763048660475782
1571,27.461197647355100,60.010754049016867
1572,23.824289673870513,45.167916487829764
1573,26.307633818147387,55.074899376189187
1574,27.391570360891283,59.706827839242393
1575,24.822007332110008,49.030230517894289
1576,25.659299635035595,52.393780031300885
1577,26.375652685120148,55.360061859958279
1578,25.911863120532463,53.430276010640313
1579,23.754380220958691,44.903225998849678
1580,39.378124590546243,123.395747575415442
1581,54.159807899613433,233.423387049500434
1582,29.168549278464397,67.704852349175539
1583,37.515454992451481,111.998078560762252
1584,34.469127413724650,94.547644751616545
1585,25.523900547788614,51.842295533524329
1586,22.567496144868773,40.528160268225420
1587,46.672356355076879,173.344310348940695
1588,27.436382936446716,59.902348238495875
1589,31.911667449010793,81.038077789351149
1590,33.030968414417252,86.822592447458916
1591,26.265243273906606,54.897553590311325
1592,33.619426202721549,89.943695987186899
1593,38.104530631478617,115.542927962524942
1594,20.419209229945388,33.179357697747577
1596,36.659613394193961,106.946332831860332
1597,33.048605519158322,86.915336200009079
1598,34.987298329050233,97.411661802112548
1599,34.319172058484440,93.726789295392905
1600,33.651948401369346,90.117796614593544
1601,27.151288785223208,58.663913815833368
1602,24.577547369681781,48.069235998715278
1603,22.947555563731992,41.904725119984121
1605,29.788741505395400,70.614590935373144
1606,26.459460836462835,55.712431953608480
1607,26.620516812895001,56.392727632580936
1608,37.600574902084659,112.506886543022446
1609,31.648179613071015,79.705374253143603
1610,21.511366220875910,36.823589792894126
1611,24.871358772412734,49.225389427814257
1612,25.119229209911026,50.211448911036612
1613,39.202072750063643,122.294857844255347
1614,21.228339419207863,35.860982325490262
1615,30.206927815632866,72.611139370361940
1616,27.581918145462694,60.539533006746318
1617,35.968471626346222,102.951837952079003
1618,26.424896106115664,55.566969624555810
1619,28.150883495788484,63.062937256356655
1620,37.295205344456498,110.686878842790506
1621,26.323545772448977,55.141542717388063
1622,23.062426171586075,42.325307540436697
1623,31.652162685591037,79.725438109419613
1624,30.790116770058795,75.441933061449916
1625,26.328922910665330,55.164072659423816
1626,27.570638523967254,60.490027864583304
1627,19.651389551937235,30.730998087921758
1628,18.791459556626609,28.100313376468169
1629,29.142247569121917,67.582806479506431
1630,50.440985645156054,202.468406426558857
1631,54.366163336521304,235.205518493617916
1632,25.094125315694495,50.111137470370714
1633,38.191733039717690,116.072374223179494
1634,23.310074962996296,43.239182692863437
1635,21.322952035595961,36.181352394046975
1636,24.051197226278177,46.032391194665550
1637,27.341151062277529,59.487227008575751
1638,24.688991747653656,48.506154419733740
1639,35.646243036245352,101.115483666153807
1640,35.144191617446062,98.287265460119585
1641,34.416122298306504,94.257085868415857
1642,29.376039010839595,68.671511803121874
1643,27.586558439756718,60.559904677689708
1644,33.948866650906595,91.715068912903590
1645,41.881913944353691,139.586422322918196
1646,20.459414566827174,33.310146363102945
1647,21.359943783074296,36.306998449875074
1649,34.147575907285798,92.791862991167150
1651,23.036142242427157,42.228887377152880
1652,22.159048247179896,39.074402171440845
1653,33.294464053351696,88.213325121356675
1654,33.343224538605917,88.471895088109889
1655,30.136755086404371,72.274170085364389
1656,30.363236023919491,73.364548136976651
1657,33.931773588521757,91.622736126139415
1658,34.921840275262973,97.047506048998528
1659,22.994033010161782,42.074642734812592
1660,25.778161830789813,52.880314274279897
1661,21.147810786386565,35.589424725845120
1662,30.950390107068255,76.229380556794794
1664,68.128896483625397,369.362537403823183
1665,78.625591111411211,491.946622245477897
1666,35.662031582663829,101.205076281109456
1667,23.525319009786152,44.041406345266275
1668,37.874000576291536,114.149101890552629
1669,32.752350676847684,85.364064754977662
1670,29.935979405520474,71.314374728350813
1671,22.879963206116443,41.658226736927894
1673,35.563546622500198,100.646868311009314
1674,26.646859933920126,56.504393044607589
1675,44.529624553309468,157.793170654454684
1676,61.651564501408622,302.467237527450379
1677,23.955483199490622,45.666739660323316
1678,39.235100350518451,122.501010574703244
1679,86.118396660352744,590.176628634158419
1680,45.301555368892643,163.311347549771483
1681,33.989402794788802,91.934221725586994
1682,30.574984963614558,74.391384291742725
1683,40.853432190148972,132.815032512886944
1684,23.906288368379204,45.479370383924270
1685,18.717730166962660,27.880239518233434
1686,32.668393958388897,84.926984614079345
1687,33.961388655114405,91.782739406540287
1688,35.651451203879205,101.145033195998622
1689,33.411377096772270,88.833932545896488
1690,25.907876373355226,53.413835925711069
1691,30.258607798357144,72.859807655886996
1692,36.632235683379200,106.786655617913439
1693,41.545039017425445,137.349941357544481
1694,39.100966445326826,121.664848497430754
1695,44.238172580714590,155.734378154092610
1696,40.168522324932496,128.399060897097542
1697,63.511198443577427,320.989444886364311
1698,49.244634642875482,192.978077404408765
1699,46.554080019382212,172.466850848291926
1700,27.378877505326830,59.651506107510897
1701,21.677278626876792,37.393804710033400
1702,29.349935283339569,68.549522178814826
1703,22.479822077591777,40.213870507905021
1704,42.414463068406960,143.158811130845976
1705,26.113300500248592,54.264233002733015
1706,58.698474930581718,274.185050315089370
1707,30.468576701185100,73.874485695593208
1708,22.155957900717063,39.063504138372878
1709,19.359789945296736,29.825753053768725
1711,41.572791770959384,137.533506584365824
1712,22.243281312091941,39.372033398689418
1713,25.724980677670729,52.662351857611512
1714,16.638603470880707,22.030475939080141
1715,22.717660684012966,41.069304956216016
1716,27.385053656431172,59.678421620693058
1717,49.611723760968573,195.865871703814122
1718,35.912424314751796,102.631241727748844
1719,47.136974671859171,176.812736899276899
1720,21.936588774477428,38.293787588172997
1721,24.881126876893493,49.264063082516486
1722,25.367409820601420,51.208539104443823
1723,25.662420017138107,52.406523836205842
1724,19.495385461942131,30.245013932297301
1725,31.903308446752966,80.995628816297128
1726,28.933981558623763,66.620292726220228
1727,32.024391836377873,81.611604811176804
1728,28.060666052081082,62.659379024416069
1729,23.253514607904407,43.029603233423188
1730,30.700877882795677,75.005260603830934
1731,28.443759600786873,64.381951245563599
1734,26.303181234002242,55.056258028726724
1735,24.627078681807870,48.263179800453791
1736,30.486296311401919,73.960437051298456
1737,17.271917582239436,23.739482633656564
1738,26.925107932636667,57.690598139429753
1739,26.374228153971281,55.354082102503995
1740,23.481290991970077,43.876712184466513
1741,36.949721648358640,108.645683928112149
1742,26.301247923392452,55.048164944085748
1743,26.510186261308245,55.926249286822859
1744,35.201553270016554,98.608372349441822
1745,18.468236963439288,27.141947902444432
1746,18.593020819831352,27.509965591151808
1747,26.244758224693332,54.811954494287633
1748,29.165789840764170,67.692042765603361
1749,25.317067914212522,51.005492949607302
1750,43.466589892235518,150.349253164704578
1751,26.292531845704975,55.011685718347984
1752,37.106950085117703,109.572269263334434
1753,21.191533669057421,35.736738397134673
1754,24.635138872662885,48.294777060125298
1755,29.805612471727081,70.694599266367092
1756,20.604151997372387,33.783109901734633
1757,26.399144766192478,55.458721199106307
1758,32.393819615075564,83.505379672232976
1759,24.480237806048134,47.689349728066162
1760,25.510835710195419,51.789236415559103
1761,32.183463943786080,82.424383555696878
1762,26.097506544284073,54.198612211126637
1763,29.050471545186426,67.157807365107928
1764,25.270443232195227,50.817799406767456
1765,20.377230178374926,33.043073651512600
1766,31.892486921803016,80.940691093030082
1767,35.554321349559473,100.594658984773588
1768,31.046075895782081,76.701448501390843
1769,33.205555696693736,87.742830683850400
1770,55.832945449801166,248.068268338227853
1771,25.630600720112380,52.276644819242868
1773,38.565437959107598,118.355016784106098
1774,23.308811167010905,43.234494245980677
1775,25.719627750549115,52.640437873998643
1776,17.918066607749214,25.548913112022671
1777,17.534399349198605,24.466504289301938
1778,34.541349698552807,94.944266376673085
1779,43.153331181623550,148.189962656600159
1780,23.102779307342672,42.473553271928466
1781,27.314760873127099,59.372446066772518
1782,40.970598251387145,133.577941681785120
1783,30.075042454309465,71.978473847887741
1784,42.405461969531132,143.098055917162071
1785,33.118196173587521,87.281757911781881
1786,32.456732004574825,83.830048050075931
1787,53.396390811526807,226.889261760222382
1788,34.218385994155319,93.177097507140118
1789,34.391595559985412,94.122788628411371
1790,24.752806821183821,48.757231847573465
1791,27.965626255097057,62.235650677540995
1792,26.504400819721738,55.901841857963511
1793,22.868833014176953,41.617706454774925
1794,23.084731501736982,42.407218827236825
1795,30.708078993868714,75.040450773922132
1796,37.610374447635955,112.565537775484643
1797,27.958066956066908,62.202009785287650
1798,33.330883446001835,88.406416250489727
1799,56.246908231171190,251.760415370108689
1800,36.235073391983804,104.483671858456361
1801,30.946840665345700,76.211897337482199
1802,21.253175357599030,35.944941991820215
1803,23.208579220213000,42.863462009103792
1804,21.651933356344539,37.306413478836610
1805,20.813336568486562,34.472561124220114
1806,34.812662838839842,96.441648199195896
1807,30.024358974257652,71.736077144264343
1808,24.249389976141558,46.794172499024427
1809,20.016637165395689,31.883968387282216
1810,20.372760211589295,33.028578527252158
1811,21.672092314321770,37.375913833370277
1812,28.445272261972068,64.388799191800658
1813,26.722948948054942,56.827545708731066
1814,26.419818902181081,55.545618718777526
1815,27.939618593082827,62.119947841976625
1816,24.034862405431429,45.969884907574794
1817,21.121970123448669,35.502503911994410
1818,21.056832873511468,35.283871872786086
1819,21.781076056039208,37.752767980347954
1820,58.197465874661397,269.524522089315781
1821,22.367894807227056,39.814416863964929
1823,56.048350620983307,249.986070261455296
1824,20.555850753654564,33.624903575873788
1825,21.637444396448345,37.256501051657779
1826,16.082596310416069,20.582705382591371
1827,27.613921418686765,60.680102435152733
1828,32.024160717998726,81.610426841967751
1829,33.941660908362607,91.676139481504450
1830,25.934908419367375,53.525357110858465
1831,26.052316775366666,54.011076880742088
1832,25.932407343281803,53.515033994737060
1833,30.756060154523077,75.275134345294049
1834,27.983029057210047,62.313132347210633
1835,22.475181933936526,40.197270832227979
1836,28.210945278809795,63.332322270887097
1837,36.277398144301053,104.727900879855596
1838,26.344182118304005,55.228033039972551
1839,22.182717483649675,39.157921571813390
1840,28.394015206142807,64.156957029854595
1841,21.900908481579297,38.169317700246104
1842,23.850187563785866,45.266168274376788
1843,20.534584849508583,33.555366770723772
1844,18.160577639794973,26.245173752408842
1845,19.380783652541766,29.890474068736101
1846,27.465699965442578,60.030433427590069
1847,23.073728685925541,42.366803575198631
1848,21.050407270402879,35.262341040896274
1849,54.884389679716641,239.710917571771745
1850,25.220029982042433,50.615243797467365
1851,31.722476021990200,80.080041871107980
1852,21.043583430815424,35.239482997873679
1853,24.794954352374816,48.923414739483412
1854,26.739852359987754,56.899460168468494
1855,30.181223537573498,72.487616526614161
1856,30.449387621068247,73.781462838492402
1857,25.445092650314518,51.522651993350195
1858,21.593718172927051,37.106072933977252
1859,39.180535895089868,122.160521930835117
1860,52.881894021348927,222.537978633999387
1861,63.359164316787222,319.454504893763101
1862,50.196632978318100,200.511511213969214
1863,28.165639444831385,63.129066433052714
1864,28.842721861931803,66.200705831019448
1865,27.266396168653742,59.162377335620882
1866,28.299351553491704,63.729880561775332
1867,20.578625623663605,33.699454325738891
1868,55.720525582477450,247.070301081188774
1869,33.928951485649847,91.607496248771554
1870,33.338234316464380,88.445415263296496
1871,34.150599685327037,92.808297213103756
1872,35.370401401984708,99.556612941844250
1873,39.827222416340646,126.226393767836214
1874,29.738697015284728,70.377528031549673
1875,46.771385760095697,174.080694661354954
1876,32.656181451590577,84.863499551782994
1877,146.675885033439101,1712.015020928916783
1878,30.982040217438332,76.385365790352836
1879,28.590301665546004,65.047050927568591
1880,45.935734747538234,167.915764348463512
1881,36.831975617747418,107.954354486107931
1882,44.801213235303386,159.723819148037961
1883,44.900367646304026,160.431605643526069
1884,23.378024593230066,43.491637375167493
1885,21.313716818575315,36.150018057189548
1887,40.016745930927186,127.430584696473900
1888,39.220577930869950,122.410342686672948
1889,41.549875861221189,137.381924906002752
1890,119.951498605799515,1144.989469062453281
1891,44.921876272691790,160.585345585236610
1892,32.093366918391901,81.963538380891222
1893,24.950492574664661,49.539130972872584
1894,45.507317058944729,164.798251576072062
1895,47.950386704351715,182.967672660362666
1896,32.030767798207279,81.644105305181000
1897,34.012256865539015,92.057894247168761
1898,36.755546861432940,107.506794645964362
1899,44.645672810987527,158.616689091450695
1900,27.377066820770622,59.643616339988156
1901,27.020461359356059,58.099936288540384
1902,34.748926172518289,96.088831628391588
1903,32.245095712360907,82.740373446509096
1904,54.342873801220996,235.004045607326532
1906,25.467976419692508,51.615366347134447
1907,25.856213221687945,53.201022210937168
1908,21.330786015994473,36.207943090603209
1909,22.474273409579983,40.194021073308221
1910,46.361440553650944,171.042478068701996
1911,48.212689984180464,184.974926082046977
1912,50.160727262203757,200.224761523277806
1913,46.085240487405258,169.010564462831042
1914,28.234723162618383,63.439127854367563
1915,24.488513666231640,47.721599178045189
